song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
4377207,First Sight,The Nothing,fear,negative,"defaultdict(<class 'int'>, {'anger': 3.3069318730813677, 'fear': 3.4120520847471627, 'sadness': 3.0733303263551295, 'disgust': 3.1136731220785863, 'anticipation': 0.12305081362706817, 'trust': 0.12305081362706817, 'joy': 0.12468352718366062, 'surprise': 0.12468352718366062})","defaultdict(<class 'int'>, {'negative': 3.7454508973997394, 'positive': 0.12468352718366062})"
2149883,Spliff Rap,Erótica,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6829255,Genius Romanizations,HEIZE - 헤픈 우연 HAPPEN Romanized,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
2050482,Gerry and The Pacemakers,Hello Little Girl,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1354015,Opshop,Nexus,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'sadness': 0.0, 'trust': 0.0, 'joy': 0.0, 'surprise': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
354864,Ceza,Holocaust,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5079857,DatNiccaTrendz,Playoffs,anger,negative,"defaultdict(<class 'int'>, {'joy': 0.030048069891189206, 'trust': 0.04920669171754983, 'anger': 0.23681896655276063, 'disgust': 0.23681896655276063, 'fear': 0.23681896655276063, 'sadness': 0.0, 'anticipation': 0.10790470969390599, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.07925476160873904, 'negative': 0.23681896655276063})"
4753812,RaneRaps,Migos,joy,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.07683122745166367, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.07683122745166367, 'negative': 0.0})"
1439393,Ashton Shepherd,What If It Was,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1057769,Blessid Union of Souls,Redemption,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
536558,Kay ESs,Fa Real,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6115936,Hoodrich Pablo Juan,Karate,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'trust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1581614,Frederick Loewe,How To Handle A Woman,trust,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'trust': 0.10401334105127565})","defaultdict(<class 'int'>, {'positive': 0.10401334105127565, 'negative': 0.0})"
210596,Paris Violence,Confessions dun opiomane,trust,positive,"defaultdict(<class 'int'>, {'sadness': 0.0, 'trust': 0.0167578022541873, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0167578022541873, 'negative': 0.0})"
3656362,Demun Jones,Suge White,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1263611,Hamlet,Versus,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1483488,Ultra-Violence,Team Uvr,trust,negative,"defaultdict(<class 'int'>, {'trust': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5713499,Tan Confetti,F.I.T.H.,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3150182,Malik Montana x Diho,15KOA,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
7866792,Bilderbuch,Golden Retriever,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
5519271,Amanda Paterson,All Night feat. Sone,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'sadness': 0.0, 'trust': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5935308,Persekutor,Arctic Cross,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'trust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4753011,Cocoon,Back to One feat. Clou,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7037653,Kesha Shantrell,Brand New,fear,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0490823626696151, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
7067260,Djordje,Vice,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
7208629,Astrid Swan,Luxuries,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.1424285099213671, 'negative': 0.0})"
1129350,Nueva Era,I Need A Girl,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1473667,Yuri (MX),Lo que son las cosas,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
2234239,Armando Manzanero,Que sea en un parque - con Pasion Vega,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7496357,Esham,A Love Song,fear,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.3573814432520284, 'sadness': 0.0, 'anger': 0.07062767482403415, 'trust': 0.0, 'joy': 0.0, 'disgust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.07062767482403415})"
7091594,Latin For Truth,Author of Everything,surprise,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.03498864084547463, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
42835,Swollen Members,Valentines Day Massacre,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.21395563641046092, 'disgust': 0.21395563641046092, 'fear': 0.08646278781738972, 'sadness': 0.08370170210485006, 'anticipation': 0.043212618963661284, 'joy': 0.043212618963661284, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.24574739442460228, 'positive': 0.043212618963661284})"
4907194,Vyrus Michaels,Outro / Back to Basics Freestyle,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'fear': 0.0, 'trust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
7036233,Spice,FIT,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'joy': 0.0, 'fear': 0.0, 'anger': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
550721,Idiakose Sunday,Delirium,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'sadness': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3627982,Laochra,The Deception of King Rythian,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4983778,Why G,Wlatt Season 2,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4834852,SHIINDAYE & LISTONN,IRIS,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.1815836860215728, 'trust': 0.05450085130782105, 'joy': 0.0, 'fear': 0.1815836860215728, 'sadness': 0.1815836860215728, 'anticipation': 0.0, 'disgust': 0.1815836860215728, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.1815836860215728, 'positive': 0.0})"
2075245,Make sparks,Rewind,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5662548,Sem Ljung,JSEL,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7455639,Archie Shepp,There Is a Balm in Gilead,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
962895,Tinpan Orange,Like Snow,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6693538,Jevon Alexander,Mud,trust,positive,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anticipation': 0.0372963752024674, 'fear': 0.01670977897540318, 'joy': 0.020586596227064213, 'trust': 0.05205989837927859, 'anger': 0.0372963752024674, 'disgust': 0.0, 'surprise': 0.020586596227064213})","defaultdict(<class 'int'>, {'positive': 0.11578496074643509, 'negative': 0.0})"
4969306,Gmb1t & G. Winnard,Favorite Rapper,disgust,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'disgust': 0.10241671261940703, 'fear': 0.0, 'sadness': 0.10241671261940703, 'surprise': 0.0, 'anger': 0.10241671261940703, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.2876808031576539, 'negative': 0.10241671261940703})"
4096134,Allegra Jordyn,Ill Find My Way Home,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'trust': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5432604,Jose Xavier,Demons,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5448387,Kid Loco,Pretty Boy Floyd Erik Sumo In The Rain Rework,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0, 'anger': 0.0, 'fear': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4787354,Rare Monk,Artifice,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1414651,Less Than Jake,Where in the Hell Is Mike Sinkovich?,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'fear': 0.0, 'disgust': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1175719,Judy Collins,Famous Blue Raincoat,joy,negative,"defaultdict(<class 'int'>, {'joy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5957083,KILLACLIQUE,Price of the Life,surprise,positive,"defaultdict(<class 'int'>, {'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6600608,La Femme,Divine créature,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3656290,Ralph Alfalfa,Pink Heaven,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.14467495839654473, 'negative': 0.0})"
7306573,York & Au/Ra,Golden Hour AVIRA Remix,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.043143302489136885})"
4868120,Apollo Brown,Over Do It,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'trust': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'joy': 0.0, 'anticipation': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.17863644327436923})"
4104464,Sore,Rubber Song,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'anger': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.07879632522172403, 'negative': 0.0})"
6532851,Cjbeards,My Way,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1275126,John Wesley Harding,Things Snowball,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.07116994880015208, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.07116994880015208, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.07116994880015208, 'positive': 0.0})"
4022288,Citizen Shade,Heaven,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5608762,PLAVNCK,Мне лень Im lazy,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
7280093,Augustyn,Jezu_Ufam_Tobie,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
2119460,Charlie Farley,Backwoods Boys,anger,negative,"defaultdict(<class 'int'>, {'surprise': 0.37486373061323564, 'joy': 0.42705297574017453, 'anticipation': 0.6634727603650552, 'trust': 0.42705297574017453, 'anger': 1.0273589552466855, 'disgust': 1.0273589552466855, 'fear': 1.0273589552466855, 'sadness': 1.0273589552466855})","defaultdict(<class 'int'>, {'positive': 0.8041930148767817, 'negative': 1.0273589552466855})"
6398364,IAMLBMUSIC,Hell and Back,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.04536608944740647, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.04536608944740647, 'trust': 0.04536608944740647, 'joy': 0.04536608944740647})","defaultdict(<class 'int'>, {'positive': 0.04536608944740647, 'negative': 0.0})"
6971369,Fleetwood Mac,Bleeding Heart,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'anger': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
